venv: /home/niflheim/s215142/thesis-venv/bin/activate
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    1 20:00:12       16.603739        0.273629
BFGS:    2 20:00:12       16.612677        0.267190
BFGS:    3 20:00:12       16.635124        0.263229
BFGS:    4 20:00:12       16.642976        0.262178
BFGS:    5 20:00:13       16.654888        0.260825
BFGS:    6 20:00:13       16.666487        0.259697
BFGS:   22 20:00:13        5.719237        0.255376
BFGS:    7 20:00:13       16.677326        0.258693
BFGS:    8 20:00:13       16.686946        0.258027
BFGS:    9 20:00:13       16.720650        0.255703
BFGS:   10 20:00:14       16.752003        0.253926
BFGS:   11 20:00:14       16.791213        0.251990
BFGS:   12 20:00:14       16.829199        0.250320
BFGS:   13 20:00:14       16.864288        0.248912
BFGS:   14 20:00:14       16.899194        0.247643
BFGS:   15 20:00:14       16.930625        0.246556
BFGS:   16 20:00:15       16.959433        0.245618
BFGS:   23 20:00:15        5.786161        0.258653
BFGS:   17 20:00:15       16.987424        0.244761
BFGS:   18 20:00:15       17.012070        0.244023
BFGS:   19 20:00:15       17.035466        0.243359
BFGS:   20 20:00:15       17.055776        0.242786
BFGS:   21 20:00:15       17.075857        0.242252
BFGS:   22 20:00:16       17.092050        0.241827
BFGS:   23 20:00:16       17.110081        0.241425
BFGS:   24 20:00:16       17.119521        0.241166
BFGS:   25 20:00:16       17.137006        0.240827
BFGS:   26 20:00:16       17.073027        0.241846
BFGS:   24 20:00:16        5.835002        0.261265
BFGS:   27 20:00:16       17.084396        0.242050
BFGS:   28 20:00:17       17.097288        0.241837
BFGS:   29 20:00:17       17.059608        0.243013
BFGS:   30 20:00:17       17.002536        0.245942
BFGS:   31 20:00:17       16.948096        0.248960
BFGS:   32 20:00:17       16.912430        0.250909
BFGS:   33 20:00:17       16.880779        0.252625
BFGS:   34 20:00:18       16.855940        0.254218
BFGS:   35 20:00:18       16.839364        0.255593
BFGS:   36 20:00:18       16.827878        0.256853
BFGS:   37 20:00:18       16.820890        0.257936
BFGS:   25 20:00:18        5.872480        0.264053
BFGS:   38 20:00:18       16.817001        0.258864
BFGS:   39 20:00:18       16.815270        0.259656
BFGS:   40 20:00:19       16.814915        0.260333
BFGS:   41 20:00:19       16.815718        0.260988
BFGS:   42 20:00:19       16.817012        0.261548
BFGS:   43 20:00:19       16.819288        0.261999
BFGS:   44 20:00:19       16.818948        0.262334
BFGS:   45 20:00:19       16.823899        0.259763
BFGS:   46 20:00:20       16.836538        0.261322
BFGS:   47 20:00:20       16.829951        0.260205
BFGS:   26 20:00:20        5.821317        0.263259
BFGS:   48 20:00:20       16.824922        0.258965
BFGS:   49 20:00:20       16.822433        0.257909
BFGS:   50 20:00:20       16.821858        0.257057
BFGS:   51 20:00:20       16.822571        0.256374
BFGS:   52 20:00:21       16.824132        0.255818
BFGS:   53 20:00:21       16.826255        0.255356
BFGS:   54 20:00:21       16.828749        0.254965
BFGS:   55 20:00:21       16.831479        0.254630
BFGS:   56 20:00:21       16.834339        0.254338
BFGS:   57 20:00:21       16.837245        0.254082
BFGS:   27 20:00:22        5.721335        0.259906
BFGS:   58 20:00:22       16.840075        0.253859
BFGS:   59 20:00:22       16.842490        0.253686
BFGS:   60 20:00:22       16.844943        0.253525
BFGS:   61 20:00:22       16.846992        0.253401
BFGS:   62 20:00:22       16.848429        0.253337
BFGS:   63 20:00:23       16.845222        0.253284
BFGS:   64 20:00:23       16.843438        0.252185
BFGS:   65 20:00:23       16.848183        0.250593
BFGS:   66 20:00:23       16.858216        0.249389
BFGS:   67 20:00:23       16.872720        0.249417
BFGS:   28 20:00:23        5.683205        0.258245
BFGS:   68 20:00:23       16.891203        0.249709
BFGS:   69 20:00:24       16.913391        0.250380
BFGS:   70 20:00:24       16.935510        0.250963
BFGS:   71 20:00:24       16.908967        0.250232
BFGS:   72 20:00:24       16.922717        0.250985
BFGS:   73 20:00:24       16.926793        0.251351
BFGS:   74 20:00:24       16.924871        0.251140
BFGS:   75 20:00:25       16.924398        0.251290
BFGS:   76 20:00:25       16.912971        0.252281
BFGS:   77 20:00:25       16.883640        0.253528
BFGS:   29 20:00:25        5.691294        0.258599
BFGS:   78 20:00:25       16.872816        0.254368
BFGS:   79 20:00:25       16.854445        0.255693
BFGS:   80 20:00:25       16.848872        0.256755
BFGS:   81 20:00:26       16.851244        0.256932
BFGS:   82 20:00:26       16.854175        0.258079
BFGS:   83 20:00:26       16.862505        0.259803
BFGS:   84 20:00:26       16.866516        0.261114
BFGS:   85 20:00:26       16.881176        0.262096
BFGS:   86 20:00:26       16.854311        0.259435
BFGS:   87 20:00:27       16.864165        0.260331
BFGS:   30 20:00:27        5.716649        0.259644
BFGS:   88 20:00:27       16.865017        0.260579
BFGS:   89 20:00:27       16.865296        0.260644
BFGS:   90 20:00:27       16.865279        0.260687
BFGS:   91 20:00:27       16.864950        0.260725
BFGS:   92 20:00:27       16.864019        0.260761
BFGS:   93 20:00:28       16.861432        0.260766
BFGS:   94 20:00:28       16.862715        0.260767
BFGS:   95 20:00:28       16.866248        0.260767
BFGS:   96 20:00:28       16.871589        0.260713
BFGS:   97 20:00:28       16.877122        0.260637
BFGS:   31 20:00:28        5.740291        0.260489
BFGS:   98 20:00:28       16.882665        0.260535
BFGS:   99 20:00:29       16.887635        0.260449
BFGS:  100 20:00:29       16.890713        0.260465
BFGS:   32 20:00:30        5.765645        0.261051
BFGS:   33 20:00:32        5.759497        0.259784
BFGS:   34 20:00:34        5.707576        0.256316
BFGS:   35 20:00:35        5.668155        0.254447
BFGS:   36 20:00:37        5.639547        0.253075
BFGS:   37 20:00:39        5.664560        0.254281
BFGS:   38 20:00:41        5.664930        0.254301
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:00:41        0.000040        0.004685
BFGS:   39 20:00:42        5.669240        0.254554
BFGS:   40 20:00:44        5.669056        0.254618
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:00:44        0.001386        0.010524
BFGS:   41 20:00:46        5.636582        0.256799
BFGS:   42 20:00:47        5.628345        0.256221
BFGS:   43 20:00:49        5.621406        0.256004
BFGS:   44 20:00:51        5.646053        0.256641
BFGS:   45 20:00:53        5.639972        0.256460
BFGS:   46 20:00:54        5.637420        0.256369
BFGS:   47 20:00:56        5.643353        0.256625
BFGS:   48 20:00:58        5.645911        0.256845
BFGS:   49 20:00:59        5.643388        0.257314
BFGS:   50 20:01:01        5.630739        0.257478
BFGS:   51 20:01:03        5.624900        0.257379
BFGS:   52 20:01:05        5.629602        0.257461
BFGS:   53 20:01:06        5.630117        0.257469
BFGS:   54 20:01:08        5.631879        0.257484
BFGS:   55 20:01:10        5.637640        0.257441
BFGS:   56 20:01:11        5.635101        0.257358
BFGS:   57 20:01:13        5.628763        0.257201
BFGS:   58 20:01:15        5.627510        0.257172
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:01:15        0.000028        0.003682
BFGS:   59 20:01:17        5.627951        0.257183
BFGS:   60 20:01:18        5.618493        0.256949
BFGS:   61 20:01:20        5.615663        0.256871
BFGS:   62 20:01:22        5.607753        0.256630
BFGS:   63 20:01:24        5.603203        0.256452
BFGS:   64 20:01:25        5.600479        0.256248
BFGS:   65 20:01:27        5.602679        0.256202
BFGS:   66 20:01:29        5.607356        0.256245
BFGS:   67 20:01:30        5.607822        0.256254
BFGS:   68 20:01:32        5.639279        0.256680
BFGS:   69 20:01:34        5.648744        0.256667
BFGS:   70 20:01:36        5.614331        0.256905
BFGS:   71 20:01:37        5.648787        0.256635
BFGS:   72 20:01:39        5.718079        0.255620
BFGS:   73 20:01:41        5.716897        0.256044
BFGS:   74 20:01:42        5.704108        0.255603
BFGS:   75 20:01:44        5.694882        0.255019
BFGS:   76 20:01:46        5.697013        0.255280
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:01:47        3.891064        0.205188
BFGS:   77 20:01:48        5.693170        0.255604
BFGS:    1 20:01:49        3.890914        0.205230
BFGS:   78 20:01:49        5.676507        0.256006
BFGS:    2 20:01:51        4.052549        0.212302
BFGS:   79 20:01:51        5.674987        0.256134
BFGS:    3 20:01:53        4.080386        0.212749
BFGS:   80 20:01:53        5.666626        0.255884
BFGS:   81 20:01:55        5.657380        0.255937
BFGS:    4 20:01:55        4.063610        0.212503
BFGS:   82 20:01:56        5.683210        0.255810
BFGS:    5 20:01:56        4.055105        0.212396
BFGS:   83 20:01:58        5.673260        0.255860
BFGS:    6 20:01:58        4.037151        0.212233
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:01:58       19.106579        0.341986
BFGS:    1 20:01:59       19.106587        0.341929
BFGS:    2 20:01:59       19.137586        0.335167
BFGS:    3 20:01:59       19.224521        0.328765
BFGS:    4 20:02:00       19.266231        0.326639
BFGS:   84 20:02:00        5.672455        0.255856
BFGS:    5 20:02:00       19.283500        0.325898
BFGS:    7 20:02:00        4.014033        0.212189
BFGS:    6 20:02:00       19.313298        0.324481
BFGS:    7 20:02:01       19.480224        0.318165
BFGS:    8 20:02:01       19.536955        0.316282
BFGS:    9 20:02:01       19.577309        0.315047
BFGS:   85 20:02:01        5.674054        0.255947
BFGS:   10 20:02:01       19.599643        0.314364
BFGS:    8 20:02:02        3.984307        0.212609
BFGS:   11 20:02:02       19.638491        0.313150
BFGS:   12 20:02:02       19.854306        0.307532
BFGS:   13 20:02:02       19.914555        0.306058
BFGS:   14 20:02:03       19.980617        0.304474
BFGS:   15 20:02:03       20.048612        0.302865
BFGS:   86 20:02:03        5.672922        0.256004
BFGS:   16 20:02:03       20.118883        0.301216
BFGS:    9 20:02:04        3.961867        0.214289
BFGS:   17 20:02:04       20.175600        0.299890
BFGS:   18 20:02:04       20.229175        0.298629
BFGS:   19 20:02:04       20.277519        0.297473
BFGS:   20 20:02:05       20.323354        0.296355
BFGS:   87 20:02:05        5.673948        0.255947
BFGS:   21 20:02:05       20.373503        0.295113
BFGS:   22 20:02:05       20.426731        0.293768
BFGS:   10 20:02:05        3.981137        0.218047
BFGS:   23 20:02:06       20.483503        0.292299
BFGS:   24 20:02:06       20.543894        0.290832
BFGS:   25 20:02:06       20.592162        0.289771
BFGS:   26 20:02:07       20.636951        0.288785
BFGS:   88 20:02:07        5.679613        0.255614
BFGS:   27 20:02:07       20.686814        0.287689
BFGS:   28 20:02:07       20.740878        0.286506
BFGS:   11 20:02:07        4.069552        0.222064
BFGS:   29 20:02:07       20.797136        0.285279
BFGS:   30 20:02:08       20.847673        0.284176
BFGS:   31 20:02:08       20.906207        0.282909
BFGS:   89 20:02:08        5.682115        0.255867
BFGS:   32 20:02:08       20.969567        0.281555
BFGS:   33 20:02:09       21.036275        0.280151
BFGS:   12 20:02:09        4.122402        0.222860
BFGS:   34 20:02:09       21.103425        0.278764
BFGS:   35 20:02:09       21.161357        0.277597
BFGS:   36 20:02:10       21.192952        0.276973
BFGS:   37 20:02:10       21.196522        0.276906
BFGS:   90 20:02:10        5.680036        0.255728
BFGS:   38 20:02:10       21.190526        0.276999
BFGS:   39 20:02:11       21.253761        0.275812
BFGS:   13 20:02:11        4.148899        0.222958
BFGS:   40 20:02:11       21.287602        0.275306
BFGS:   41 20:02:11       21.328475        0.274639
BFGS:   42 20:02:12       21.353061        0.274292
BFGS:   91 20:02:12        5.678568        0.255738
BFGS:   43 20:02:12       21.374973        0.273973
BFGS:   44 20:02:12       21.392594        0.273718
BFGS:   45 20:02:13       21.408368        0.273487
BFGS:   14 20:02:13        4.163696        0.222916
BFGS:   46 20:02:13       21.422770        0.273272
BFGS:   47 20:02:13       21.436340        0.273067
BFGS:   48 20:02:13       21.449492        0.272865
BFGS:   92 20:02:13        5.672225        0.256071
BFGS:   49 20:02:14       21.462579        0.272662
BFGS:   50 20:02:14       21.475942        0.272451
BFGS:   15 20:02:14        4.193090        0.222601
BFGS:   51 20:02:14       21.489912        0.272226
BFGS:   52 20:02:15       21.504816        0.271981
BFGS:   53 20:02:15       21.520897        0.271706
BFGS:   93 20:02:15        5.729984        0.253565
BFGS:   54 20:02:15       21.538093        0.271397
BFGS:   55 20:02:16       21.555616        0.271062
BFGS:   56 20:02:16       21.572228        0.270733
BFGS:   16 20:02:16        4.236328        0.221624
BFGS:   57 20:02:16       21.588195        0.270411
BFGS:   58 20:02:17       21.603638        0.270097
BFGS:   94 20:02:17        5.808121        0.252550
BFGS:   59 20:02:17       21.618792        0.269787
BFGS:   60 20:02:17       21.633726        0.269849
BFGS:   61 20:02:18       21.648696        0.270259
BFGS:   62 20:02:18       21.663744        0.270660
BFGS:   17 20:02:18        4.292726        0.219346
BFGS:   63 20:02:18       21.679030        0.271065
BFGS:   64 20:02:19       21.694623        0.271457
BFGS:   95 20:02:19        5.828845        0.252389
BFGS:   65 20:02:19       21.710556        0.271873
BFGS:   66 20:02:19       21.726543        0.272231
BFGS:   67 20:02:19       21.742047        0.272638
BFGS:   18 20:02:20        4.329942        0.216171
BFGS:   68 20:02:20       21.753773        0.272722
BFGS:   69 20:02:20       21.757711        0.272444
BFGS:   96 20:02:20        5.821298        0.252319
BFGS:   70 20:02:20       21.740424        0.269804
BFGS:   71 20:02:21       21.734057        0.267599
BFGS:   72 20:02:21       21.729910        0.265651
BFGS:   73 20:02:21       21.712613        0.265740
BFGS:   19 20:02:21        4.297288        0.214040
BFGS:   74 20:02:22       21.712653        0.265711
BFGS:   75 20:02:22       21.716352        0.265784
BFGS:   97 20:02:22        5.816851        0.252266
BFGS:   76 20:02:22       21.718691        0.265733
BFGS:   77 20:02:23       21.725594        0.265435
BFGS:   78 20:02:23       21.724697        0.270679
BFGS:   79 20:02:23       21.727231        0.269840
BFGS:   20 20:02:23        4.219393        0.213315
BFGS:   80 20:02:24       21.724670        0.269960
BFGS:   98 20:02:24        5.813657        0.252235
BFGS:   81 20:02:24       21.722568        0.269788
BFGS:   82 20:02:24       21.720651        0.269422
BFGS:   83 20:02:24       21.718948        0.268932
BFGS:   84 20:02:25       21.717490        0.268343
BFGS:   21 20:02:25        4.164216        0.213421
BFGS:   85 20:02:25       21.716291        0.267679
BFGS:   86 20:02:25       21.715395        0.266949
BFGS:   99 20:02:26        5.811231        0.252214
BFGS:   87 20:02:26       21.714861        0.266155
BFGS:   88 20:02:26       21.714796        0.265699
BFGS:   89 20:02:26       21.715356        0.265530
BFGS:   90 20:02:27       21.716758        0.265299
BFGS:   22 20:02:27        4.148655        0.213629
BFGS:   91 20:02:27       21.719282        0.264993
BFGS:  100 20:02:27        5.809291        0.252206
BFGS:   92 20:02:27       21.723264        0.264596
BFGS:   93 20:02:28       21.729061        0.264093
BFGS:   94 20:02:28       21.737097        0.263459
BFGS:   95 20:02:28       21.747435        0.262709
BFGS:   96 20:02:29       21.761413        0.261660
BFGS:   23 20:02:29        4.128982        0.213906
BFGS:   97 20:02:29       21.760969        0.261874
BFGS:   98 20:02:29       21.750308        0.262831
BFGS:   99 20:02:30       21.759357        0.262161
BFGS:  100 20:02:30       21.746876        0.263090
BFGS:   24 20:02:31        4.102222        0.214073
BFGS:   25 20:02:32        4.069301        0.213622
BFGS:   26 20:02:34        4.049439        0.211491
BFGS:   27 20:02:36        4.049305        0.210089
BFGS:   28 20:02:38        4.088842        0.212633
BFGS:   29 20:02:39        4.087605        0.212250
BFGS:   30 20:02:41        4.092468        0.210969
BFGS:   31 20:02:43        4.087147        0.210776
BFGS:   32 20:02:45        4.047018        0.213096
BFGS:   33 20:02:47        4.024755        0.214030
BFGS:   34 20:02:48        4.004316        0.212927
BFGS:   35 20:02:50        4.003292        0.212497
BFGS:   36 20:02:52        4.000856        0.212589
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:02:53        2.790772        0.177870
BFGS:   37 20:02:54        4.001178        0.212678
BFGS:    1 20:02:55        2.790636        0.177977
BFGS:   38 20:02:56        4.000198        0.212666
BFGS:    2 20:02:57        2.900796        0.197600
BFGS:   39 20:02:57        3.989419        0.212366
BFGS:    3 20:02:59        2.890058        0.196785
BFGS:   40 20:02:59        3.978101        0.211480
BFGS:    4 20:03:01        2.868817        0.195004
BFGS:   41 20:03:01        3.961124        0.209039
BFGS:    5 20:03:03        2.857314        0.193905
BFGS:   42 20:03:03        3.956872        0.208213
BFGS:    6 20:03:05        2.836980        0.191489
BFGS:   43 20:03:05        3.956077        0.208228
BFGS:    7 20:03:06        2.833587        0.189844
BFGS:   44 20:03:06        3.955799        0.208320
BFGS:    8 20:03:08        2.870156        0.190479
BFGS:   45 20:03:08        3.955338        0.208406
BFGS:   46 20:03:10        3.953726        0.208577
BFGS:    9 20:03:10        2.921944        0.193062
BFGS:   47 20:03:12        3.950380        0.208707
BFGS:   10 20:03:12        2.940071        0.194385
BFGS:   48 20:03:14        3.944400        0.208578
BFGS:   11 20:03:14        2.951931        0.195313
BFGS:   49 20:03:15        3.939209        0.208144
BFGS:   12 20:03:16        2.966547        0.196322
BFGS:   50 20:03:17        3.933857        0.207835
BFGS:   13 20:03:17        2.990600        0.197593
BFGS:   51 20:03:19        3.936353        0.207878
BFGS:   14 20:03:19        3.028869        0.198705
BFGS:   52 20:03:21        3.932844        0.207741
BFGS:   15 20:03:21        3.077667        0.198361
BFGS:   53 20:03:23        3.932593        0.207747
BFGS:   16 20:03:23        3.094808        0.195531
BFGS:   54 20:03:24        3.932687        0.207739
BFGS:   17 20:03:25        3.063587        0.191769
BFGS:   55 20:03:26        3.932767        0.207739
BFGS:   18 20:03:27        3.023502        0.189093
BFGS:   56 20:03:28        3.932803        0.207742
BFGS:   19 20:03:29        3.004979        0.188384
BFGS:   57 20:03:30        3.932847        0.207761
BFGS:   20 20:03:30        2.987518        0.187932
BFGS:   58 20:03:32        3.932641        0.207795
BFGS:   21 20:03:32        2.969954        0.187583
BFGS:   59 20:03:33        3.931971        0.207858
BFGS:   22 20:03:34        2.948116        0.187242
BFGS:   60 20:03:35        3.931178        0.207932
BFGS:   23 20:03:36        2.936229        0.187188
BFGS:   61 20:03:37        3.930160        0.208108
BFGS:   24 20:03:38        2.956788        0.187656
BFGS:   62 20:03:39        3.928625        0.208619
BFGS:   25 20:03:40        2.987559        0.188121
BFGS:   63 20:03:41        3.928797        0.208822
BFGS:   26 20:03:42        2.985183        0.188087
BFGS:   64 20:03:42        3.929624        0.208590
BFGS:   27 20:03:43        2.982462        0.187906
BFGS:   65 20:03:44        3.928927        0.208644
BFGS:   28 20:03:45        2.983187        0.187767
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:03:46        0.000174        0.004141
BFGS:   66 20:03:46        3.929008        0.208718
BFGS:   29 20:03:47        2.997884        0.183883
BFGS:   67 20:03:48        3.929636        0.208448
BFGS:   30 20:03:49        2.996914        0.180631
BFGS:   68 20:03:50        3.928723        0.208428
BFGS:   31 20:03:51        2.984523        0.179733
BFGS:   69 20:03:51        3.920680        0.207947
BFGS:   32 20:03:53        2.970204        0.179799
BFGS:   70 20:03:53        3.916364        0.207124
BFGS:   33 20:03:54        2.959881        0.179974
BFGS:   71 20:03:55        3.924849        0.206362
BFGS:   34 20:03:56        2.960468        0.179820
BFGS:   72 20:03:57        3.915339        0.206231
BFGS:   35 20:03:58        2.992600        0.182588
BFGS:   73 20:03:59        3.915358        0.206310
BFGS:   36 20:04:00        2.971355        0.180764
BFGS:   74 20:04:00        3.915513        0.206145
BFGS:   37 20:04:02        2.934435        0.182341
BFGS:   75 20:04:02        3.915479        0.206175
BFGS:   38 20:04:04        2.963923        0.180081
BFGS:   76 20:04:04        3.915532        0.206133
BFGS:   39 20:04:06        2.969487        0.180657
BFGS:   77 20:04:06        3.915535        0.206134
BFGS:   40 20:04:07        2.946750        0.178041
BFGS:   78 20:04:08        3.915489        0.206206
BFGS:   41 20:04:09        2.959009        0.179398
BFGS:   79 20:04:09        3.915365        0.206423
BFGS:   42 20:04:11        2.965577        0.180082
BFGS:   80 20:04:11        3.915195        0.207051
BFGS:   43 20:04:13        2.943983        0.178432
BFGS:   81 20:04:13        3.915143        0.208173
BFGS:   82 20:04:15        3.914893        0.209698
BFGS:   44 20:04:15        2.953345        0.178889
BFGS:   83 20:04:17        3.911113        0.210870
BFGS:   45 20:04:17        2.963555        0.180144
BFGS:   84 20:04:18        3.908600        0.212552
BFGS:   46 20:04:19        2.952242        0.178678
BFGS:   85 20:04:20        3.909495        0.212240
BFGS:   47 20:04:20        2.954296        0.178923
BFGS:   86 20:04:22        3.908186        0.212767
BFGS:   48 20:04:22        2.958345        0.179319
BFGS:   87 20:04:24        3.908300        0.212678
BFGS:   49 20:04:24        2.941291        0.178993
BFGS:   88 20:04:26        3.907537        0.213486
BFGS:   50 20:04:26        2.962090        0.179651
BFGS:   89 20:04:27        3.907229        0.214253
BFGS:   51 20:04:28        2.953342        0.178849
BFGS:   90 20:04:29        3.907430        0.215417
BFGS:   52 20:04:30        2.932849        0.181656
BFGS:   91 20:04:31        3.908056        0.216007
BFGS:   53 20:04:31        2.983598        0.181462
BFGS:   92 20:04:33        3.908542        0.216130
BFGS:   54 20:04:33        2.941301        0.178930
BFGS:   93 20:04:35        3.908792        0.216095
BFGS:   55 20:04:35        2.929056        0.182828
BFGS:   94 20:04:36        3.908918        0.216064
BFGS:   56 20:04:37        2.981092        0.181405
BFGS:   95 20:04:38        3.908864        0.216080
BFGS:   57 20:04:39        2.943807        0.178308
BFGS:   96 20:04:40        3.908921        0.216066
BFGS:   58 20:04:41        2.926244        0.183792
BFGS:   97 20:04:42        3.908869        0.216076
BFGS:   59 20:04:43        2.973439        0.180933
BFGS:   98 20:04:44        3.908813        0.216082
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:04:44        0.000121        0.005113
BFGS:   60 20:04:44        2.951708        0.178952
BFGS:   99 20:04:45        3.908590        0.216076
BFGS:   61 20:04:46        2.920979        0.185325
BFGS:  100 20:04:47        3.908137        0.215994
BFGS:   62 20:04:48        2.963442        0.180096
BFGS:   63 20:04:50        2.961692        0.180018
BFGS:   64 20:04:52        2.948202        0.180095
BFGS:   65 20:04:54        2.978448        0.180821
BFGS:   66 20:04:55        2.947466        0.180140
BFGS:   67 20:04:57        2.937527        0.184635
BFGS:   68 20:04:59        2.966225        0.180610
BFGS:   69 20:05:01        3.013206        0.182796
BFGS:   70 20:05:03        2.962291        0.180262
BFGS:   71 20:05:05        2.934501        0.186693
BFGS:   72 20:05:07        2.964580        0.180319
BFGS:   73 20:05:08        3.017234        0.183058
BFGS:   74 20:05:10        2.965576        0.179974
BFGS:   75 20:05:12        2.940627        0.187933
BFGS:   76 20:05:14        2.960026        0.179531
BFGS:   77 20:05:16        2.999145        0.182305
BFGS:   78 20:05:18        3.071792        0.185578
BFGS:   79 20:05:19        3.001893        0.182409
BFGS:   80 20:05:21        2.958235        0.179216
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:05:22       19.969757        0.417310
BFGS:    1 20:05:23       19.969756        0.417247
BFGS:    2 20:05:23       19.986436        0.411374
BFGS:   81 20:05:23        3.009491        0.182853
BFGS:    3 20:05:23       20.034027        0.405947
BFGS:    4 20:05:24       20.109359        0.401004
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:05:24        0.000011        0.003719
BFGS:    5 20:05:24       20.209062        0.396595
BFGS:    6 20:05:25       20.329224        0.392751
BFGS:    7 20:05:25       20.464285        0.391947
BFGS:   82 20:05:25        3.090884        0.186426
BFGS:    8 20:05:25       20.605757        0.391771
BFGS:    9 20:05:26       20.731311        0.391752
BFGS:   10 20:05:26       20.781060        0.391784
BFGS:   11 20:05:27       20.750563        0.391696
BFGS:   83 20:05:27        3.018416        0.183208
BFGS:   12 20:05:27       20.694731        0.391383
BFGS:   13 20:05:27       20.667465        0.391178
BFGS:   14 20:05:28       20.684978        0.391354
BFGS:   15 20:05:28       20.723353        0.391796
BFGS:   16 20:05:28       20.738911        0.391960
BFGS:   84 20:05:29        2.971808        0.180065
BFGS:   17 20:05:29       20.721065        0.391789
BFGS:   18 20:05:29       20.698151        0.391556
BFGS:   19 20:05:30       20.694297        0.391503
BFGS:   20 20:05:30       20.717613        0.391889
BFGS:   21 20:05:30       20.734265        0.392144
BFGS:   85 20:05:31        2.939753        0.183089
BFGS:   22 20:05:31       20.717636        0.391911
BFGS:   23 20:05:31       20.695366        0.391621
BFGS:   24 20:05:32       20.693461        0.391607
BFGS:   25 20:05:32       20.695744        0.391791
BFGS:   26 20:05:32       20.734539        0.393602
BFGS:   86 20:05:32        2.973715        0.180231
BFGS:   27 20:05:33       20.680168        0.391051
BFGS:   28 20:05:33       20.722335        0.392913
BFGS:   29 20:05:34       20.748763        0.393927
BFGS:   30 20:05:34       20.734599        0.392637
BFGS:   87 20:05:34        3.038180        0.184305
BFGS:   31 20:05:34       20.709279        0.390554
BFGS:   32 20:05:35       20.735134        0.392698
BFGS:   33 20:05:35       20.746195        0.392914
BFGS:   34 20:05:36       20.741627        0.392493
BFGS:   35 20:05:36       20.742564        0.393061
BFGS:   88 20:05:36        2.976371        0.180390
BFGS:   36 20:05:36       20.723411        0.391973
BFGS:   37 20:05:37       20.782566        0.394917
BFGS:   38 20:05:37       20.808973        0.395680
BFGS:   39 20:05:37       20.865402        0.398981
BFGS:   40 20:05:38       20.854135        0.399041
BFGS:   89 20:05:38        2.943029        0.180351
BFGS:   41 20:05:38       20.857478        0.398992
BFGS:   42 20:05:39       20.865535        0.398947
BFGS:   43 20:05:39       20.872431        0.398898
BFGS:   44 20:05:39       20.879006        0.398850
BFGS:   90 20:05:40        2.934377        0.189701
BFGS:   45 20:05:40       20.885053        0.398801
BFGS:   46 20:05:40       20.890577        0.398752
BFGS:   47 20:05:41       20.895539        0.398704
BFGS:   48 20:05:41       20.899932        0.398655
BFGS:   49 20:05:41       20.903746        0.398606
BFGS:   91 20:05:42        2.937445        0.183767
BFGS:   50 20:05:42       20.906983        0.398558
BFGS:   51 20:05:42       20.909634        0.398510
BFGS:   52 20:05:43       20.911682        0.398462
BFGS:   53 20:05:43       20.913048        0.398415
BFGS:   54 20:05:43       20.913387        0.398373
BFGS:   92 20:05:44        2.953284        0.178334
BFGS:   55 20:05:44       20.883543        0.397664
BFGS:   56 20:05:44       20.785946        0.394173
BFGS:   57 20:05:45       20.790024        0.393760
BFGS:   58 20:05:45       20.758478        0.391212
BFGS:   59 20:05:45       20.762485        0.391294
BFGS:   93 20:05:45        2.940761        0.181771
BFGS:   60 20:05:46       20.735118        0.391197
BFGS:   61 20:05:46       20.723795        0.391293
BFGS:   62 20:05:46       20.732758        0.391656
BFGS:   63 20:05:47       20.662368        0.389932
BFGS:   64 20:05:47       20.622716        0.391412
BFGS:   94 20:05:47        2.936371        0.183926
BFGS:   65 20:05:48       20.641967        0.390471
